CID,smiles
9901319,C1=CC2=C(C=C1C(F)(F)F)C=C(C(O2)C(F)(F)F)C(=O)O
10571627,CC1=C(C=CC(=C1)C2=CC(=C(C=C2C3=CC=C(C=C3)S(=O)(=O)N)F)F)F
10428486,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)N=C(O2)N=C(N)N
18969738,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)C2)C3=CC=CC=C3
10832560,CC1=C(C=C(N1C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C)Cl
24825639,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)NCCC3=CC=CC=C3)Cl
11792038,CC(C)OC1=NNC(=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)S1
10664141,CCCN(C1CC1)C(=O)C2=CC3=C(C(=C2)C(C)(C)C)OCC3(C)C
10765773,C1=CC(=CC(=C1)Br)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
59757,CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O
44338327,CC1(C(=C(C(=O)O1)OC2=NC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C)C
10134425,CC1=CC=C(C=C1)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
44364666,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC(=C(C=C3)S(=O)(=O)N)CNC(=O)C)C(F)(F)F
45270290,CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=NC(=N2)OC3CCCC3)C(F)(F)F
9912793,CC1=CC=C(C=C1)C(C)NC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C
10364,CC1=C(C=C(C=C1)C(C)C)O
44294002,COC1=CC=CC=C1N2CC(=C(C2=O)C3=CC=C(C=C3)F)C4=CC=C(C=C4)S(=O)(=O)C
44293983,CC1=CC=C(C=C1)N2CC(=C(C2=O)C3=CC=C(C=C3)F)C4=CC=C(C=C4)S(=O)(=O)C
44394196,CC1=C(C=CC(=C1)C2=C(C=CC(=C2F)F)C3=CC=C(C=C3)S(=O)(=O)N)F
10476542,CC1=CC=C(C=C1)OC2=NC(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)S(=O)(=O)C
44473492,CCC1=CC=CC=C1NC2=C(C=CN=C2)NS(=O)(=O)C
10812437,CN(C)C1=C(C=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)F
1548943,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
10476930,COC1=C(C=C(C=C1)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)F
10523033,C1CC(=C(C1)C2=CC(=C(C=C2)Cl)Cl)C3=CC=C(C=C3)S(=O)(=O)N
11395292,CCOC1=CC=C(C=C1)C2=NN3C(=C2C4=CC=C(C=C4)S(=O)(=O)N)C=CC=N3
44265718,CC1=CC(=NC(=N1)N2C(=O)CC3=CC=CC=C3C2=O)C
11440364,COC1=CC=C(C=C1)C2=NN3C(=C2C4=CC=C(C=C4)S(=O)(=O)C)C=CC=N3
44394134,CC1=C(C=CC(=C1)C2=C(C=CC(=C2F)F)C3=CC=C(C=C3)S(=O)(=O)N)Cl
10810604,CC1=C(C=CC(=C1)C2=CC(=C(C=C2C3=CC=C(C=C3)S(=O)(=O)N)F)F)Cl
44275215,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NC(CC4=CC=CC=C4)CO
10545354,C1=CC=C(C(=C1)C2=CC=C(C=C2)S(=O)(=O)N)C3=CC=C(C=C3)Cl
44275695,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NC(CC(C)C)CO
10522977,C1CC(=C(C1)C2=CC=C(C=C2)S(=O)(=O)N)C3=CC=C(C=C3)C(F)(F)F
9847751,CC1=CC=C(C=C1)C(C)NC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C
10937794,CC1=C(C=CC(=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)Cl
4711697,COC1=CC2=C(C=C1)N(C=C2CC(=O)O)C(=O)C3=CC=C(C=C3)Cl
10791740,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NOCC4=CC=C(C=C4)[N+](=O)[O-]
13690290,CCC1=C2C(=CC=C1)C3=C(N2)C(CCC3CC=C)(CC)CC(=O)O
11153330,CC(C)OC1=CC(=C(C(=O)O1)C2=CC=C(C=C2)S(=O)(=O)C)C3=CC=CC=C3
9932828,CC1(C(=C(C(=O)O1)OC2=NC=C(C=C2)Br)C3=CC=C(C=C3)S(=O)(=O)C)C
9800211,C1=CC(=CC=C1C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)F)Cl
10316629,C1=CC(=CC=C1C2=CC(=C(C=C2C3=CC=C(C=C3)S(=O)(=O)N)F)F)F
10270798,CCCC1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
5487413,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O
10774,C1=CC=C(C=C1)C(=O)NNC2=CC=CC=C2
4226790,CC1=CC=C(C=C1)NNC(=O)C2=CC=CC=C2
11794221,CC1=NC2=C(C(=NN2C=C1)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F
10643550,CC1=CN2C(=C(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)N=C1
9884371,CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)SC3=NC=CS3
25188735,C1C(OC(C1(C2=CC=CC=C2Cl)O)C3=CC=CC=C3Cl)C(=O)O
10786081,CC1=CC=NC2=C(C(=NN12)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F
25188732,C1C(OC(C1(C2=CC=C(C=C2)Cl)O)C3=CC=C(C=C3)Cl)C(=O)O
25188733,C1C(OC(C1(C2=CC=C(C=C2)F)O)C3=CC=C(C=C3)F)C(=O)O
10872752,CCCCCC1=C(N(C=N1)C2=CC=C(C=C2)S(=O)(=O)C)C3=CC=C(C=C3)F
11759902,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC(=CC=C3)F)Cl
11046361,CS(=O)(=O)C1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)F)Cl
10715707,CC1=CN2C(=C(C(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)N=C1C
11761076,CS(=O)(=O)C1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)F)Br
44581928,COC1=CC=C(C=C1)C2=CN(N=N2)C3=CC=C(C=C3)S(=O)(=O)C
11035516,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)Cl
11825947,CS(=O)(=O)C1=CC=C(C=C1)N2C(=CN=C2C(=O)C3=CC=CC=C3)C4=CC=C(C=C4)F
44307253,C1=CC(=CC=C1C2=NN(N=C2C3=CC=NC=C3)C4=C(C(=NC(=C4F)F)F)F)F
37486,C1=CC(=CC=C1C(=O)NNC2=CC=C(C=C2)Cl)Cl
10882657,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)F)Cl
10177830,COC1=C(C=CC(=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)F
10914501,CC1=C(N(C=N1)C2=CC=C(C=C2)S(=O)(=O)C)C3=CC=C(C=C3)F
10926603,CC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)F
263547,COC1=CC=C(C=C1)NNC(=O)C2=CC=CC=C2
10109982,CC(C)C1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
10001804,COC1=C(C=C(C=C1)C2=C(OC3=CC=CC=C32)C4=CC=C(C=C4)S(=O)(=O)N)Cl
10662676,CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)OC3CCCC3
44286327,CSC1=CSC(=N1)SC2=C(C=C3COC(=O)C3=C2)NS(=O)(=O)C
44375673,CCCCC1C(=O)N(C(S1)C2=CC(=CC=C2)OC3=CC=C(C=C3)Cl)CCCCC4=CC=C(C=C4)C(=O)OC(C)(C)C
44371492,CS(=O)(=O)C1=CC=C(C=C1)C2=C(N3C(=NC(=N3)C=C)S2)C4=CC=CC=C4
52943192,CC1=CC2=C(C(=C1)OC)OC(C(=C2)C(=O)O)C(F)(F)F
44563815,CCC(=CC1=CC(=C(C=C1)OC)OC)C2=CC(=CC(=C2)O)O
15345559,C1C2=C(C3=CC=CC=C3S1)N(N=C2C(F)(F)F)C4=CC=C(C=C4)S(=O)(=O)N
44475684,COC1=CC=CC=C1NC2=C(C=CN=C2)NS(=O)(=O)C
44293477,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)N(C2)C3=CC(=CC=C3)Cl)C4=CC=CC=C4
10914865,CC1=CC=C(C=C1)C2=NN(C(=C2)C(F)(F)F)C3=CC=C(C=C3)N=[N+]=[N-]
10740234,CC(C)(C)C1=CC(=C2NN=C(S2)SCCC(=O)OC)C=C(C1=O)C(C)(C)C
11459907,C1C(OC(C1(C2=CC=CC=C2)O)C3=CC=CC=C3)CO
11025223,CC1=C(C=CC(=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)OC
44370618,CS(=O)(=O)C1=CC=C(C=C1)N2C3=C(CCCCC3)C(=N2)C4=CC=C(C=C4)Cl
10904046,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)C=O
11024492,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)CF
10786868,CC1=CC(=NC2=C(C(=NN12)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC=C(C=C4)F)C
44272130,CC1(C(=C(C(=O)O1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)S(=O)(=O)C)O
10811597,CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)SC3=CC=C(C=C3)Br
11729490,CCOC1=CC(=CC(=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)OCC
15453869,C1CC2=C(C1)N(N=C2C3=CC=CC=C3)C4=CC=CC=C4
11110905,CS(=O)(=O)C1=CC=C(C=C1)N2C(=CN=C2Cl)C3=CC=C(C=C3)F
44378193,CC1=NN(C(=C1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)C
15431535,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)N(N=C2)C3=CC=CC=C3)C4=CC=CC=C4
10980892,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)CO
44435728,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CCN.[Cl-]
21948463,CC1(C(=C(C(=O)O1)OC2=NC(=CC=C2)Cl)C3=CC=C(C=C3)S(=O)(=O)C)C
44387158,CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)SC3=CC=CC(=C3F)F
21948499,CC1(C(=C(C(=O)O1)OC2=NC=CC=N2)C3=CC=C(C=C3)S(=O)(=O)C)C
10981473,C1=CC(=CC=C1N2C=NC(=C2C3=CN=C(C=C3)Cl)Cl)S(=O)(=O)N
11142523,CS(=O)(=O)C1=CC=C(C=C1)N2C(=CN=C2CO)C3=CC=C(C=C3)F
10991648,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)N)Cl
10992868,CCSC1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
10222861,CCN(CC)C1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
11067599,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CN=CC=C3)Cl
11121068,CC1=NC=C(N1C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C
11046829,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=C(C=CN=C3)Cl)Cl
9946917,CC1(C(=C(C(=O)O1)OC2=CC=CC=N2)C3=CC=C(C=C3)S(=O)(=O)C)C
44310753,CCC1(C2=C(C(CO1)CC=C)C3=CC=CC=C3N2)CC(=O)O
11731899,CCCOC1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
45272838,CC(C)C1=NC=C(C(=N1)C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C
44310820,CCC1(C2=C(C(CO1)CC=C)C3=CC=CC(=C3N2)C)CC(=O)O
11090142,CC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)OC
11012540,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=CN2C3=CC=C(C=C3)F
21472750,CCOC1(C(=C(C(=O)O1)C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C)C
10113620,COC1=C(C=C(C=C1Cl)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)Cl
11810629,CC1=NC(=C(N1C2=CC=C(C=C2)S(=O)(=O)C)C3=CC=C(C=C3)F)Cl
11068955,CS(=O)(=O)C1=CC=C(C=C1)N2C(=NC(=C2C3=CC=C(C=C3)F)Cl)CO
10156402,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC4=C(C=C3)OCO4)Cl
11122307,COC(=O)C1=NC=C(N1C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C
10295072,CCOC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)Cl
10619979,CCS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)SC3=C(C=C(C=C3)F)F
44370528,CC(C)(C)N1C(=O)C(=C(C=N1)C2=CC=C(C=C2)S(=O)(=O)C)C3=CC=CC=C3
10157624,COC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)Cl
11825301,CC(=O)NC1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
11110406,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=NC=C3)Cl
11036926,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)F)CC4=CC=CC=C4
9861712,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC=C2C3=CC=C(C=C3)F
19361705,CCC(C)OC1=C(C(OC1=O)(C)C)C2=CC=C(C=C2)S(=O)(=O)C
11046805,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)Cl)Cl
28566,C1=CC=C(C=C1)C(=O)NNC2=CC=C(C=C2)Cl
25188731,C1C(OC(C1(C2=CC=CC=C2)O)C3=CC=CC=C3)C(=O)O
11783741,CCOC1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
10133653,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC(=CC(=C3)F)F)Cl
11112513,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)OC(F)(F)F)Cl
10893857,CC1=C(N(C(=N1)Cl)C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C
10894407,CC1CC2=C(O1)C=CC(=C2)C3=C(N=CN3C4=CC=C(C=C4)S(=O)(=O)C)Cl
11731998,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)Br
10960870,CCS(=O)(=O)C1=CC=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl
44343844,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CNC=CC3=O)Cl
60490,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
21948479,CC1(C(=C(C(=O)O1)OC2=NC=NC3=CC=CC=C32)C4=CC=C(C=C4)S(=O)(=O)C)C
44338168,CC1(C(=C(C(=O)O1)OC2=NC=CN=C2)C3=CC=C(C=C3)S(=O)(=O)C)C
5100138,CC1=C(C=C(N1C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)C(F)(F)F
10991908,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)F)CC=C
27022,COC1=CC=C(C=C1)C(=O)NNC2=CC=CC=C2
27023,C1=CC=C(C=C1)NNC(=O)C2=CC=C(C=C2)Cl
10872725,CS(=O)(=O)C1=CC=C(C=C1)N2C(=C(N=C2Cl)Cl)C3=CC=C(C=C3)F
10882387,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N2C3=CC=C(C=C3)F)C#N
11731997,CS(=O)(=O)C1=CC=C(C=C1)N2C=NC(=C2C3=CC=C(C=C3)F)Br
6444394,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)NC(=O)S2
44393943,COC(=O)C1=C(C2=C(N1)C=C(C=C2)S(=O)(=O)C)SC3=CC=C(C=C3)F
10360396,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)N=C(S2)NO
45272025,CN1C=CC=C1CC2=NC=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=C(C=C4)S(=O)(=O)C
44295163,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)CO2)C3=CC=CC=C3
44366879,CCC1=C(C=CC(=C1)C(=O)C2=CC=CC=C2)C=CS(=O)(=O)N
52942295,CC(C1=CC=C(C=C1)CC2CCCC2O)C(=O)O
9929308,CCC1=CSC(=N1)SC2=C(C=C3COC(=O)C3=C2)NS(=O)(=O)C
45267715,CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=NC(=N2)NC3CCCCC3)OCC(F)(F)F
10598578,CC1=C(C=CC(=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)SC
443639,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC=C(C=C3)O)O
11725274,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)N=C(O2)SC
44366863,CC(=O)C1=CC(=CC(=C1)C=CS(=O)(=O)N)C(=O)C2=CC=CC=C2
9819804,CC(C1CC1)OC2=C(C(OC2=O)(C)C)C3=CC=C(C=C3)S(=O)(=O)C
10359269,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=C(C=C3)O
10830272,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)CC2)C3=CC(=CC=C3)F
11487950,COC1(CCOCC1)C2=CC(=CC(=C2)F)OCC3=NN(C(=C3)C4=CC=CC=C4)C5=CC=CC=C5
10711484,CC1=CC(=CC=C1)N2C(=COC2=O)C3=CC=C(C=C3)S(=O)(=O)N
16757526,C1=CC(=CC=C1S2=NS(=O)(=O)C3=C2C=CC(=C3)[N+](=O)[O-])Br
10473136,CC1=CSC(=N1)NC(=C2C(=O)C3=CC=CC=C3S(=O)(=O)N2C)O
25768158,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NC(C)COC
44293738,CC1=CC=C(C=C1)N2CC(=C(C2=O)C3=CC=CC=C3)C4=CC=C(C=C4)S(=O)(=O)C
10221859,CC1=CC(=C(C=C1)OC2=C(OC(=CC2=O)C)C3=CC=C(C=C3)S(=O)(=O)C)F
10689255,CS(=O)(=O)C1=CC=C(C=C1)C2=COC(=O)N2C3=C(C=C(C=C3)F)F
9861661,CC1(COC2=C1C=C(C=C2C(C)(C)C)C(=O)CCCC3CC3)C
44272131,CC1(C(=C(C(=O)O1)C2=CC=C(C=C2)SC)C3=CC=C(C=C3)S(=O)(=O)C)O
9928381,C1=CC(=CC=C1C2=COC(=O)N2C3=CC=C(C=C3)Cl)S(=O)(=O)N
52943858,CCCC1=CC(=CC2=C1OC(C(=C2)C(=O)O)C(F)(F)F)OC(F)(F)F
18367514,C1CCC(CC1)(C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O
49799225,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(C(OC(C3OC(=O)C=CC4=CC(=C(C=C4)OC)O)OC5C(OC(C(C5O)O)OC6COC(C(C6O)O)OC7C(C(OC(C7O)OC8C(C(COC8OC9CCC1(C(C9(C)CO)CCC2(C1CC=C1C2(CCC2(C1CC(CC2)(C)C)C(=O)OC1C(C(C(C(O1)COC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)C)O)O)O)O)O)O)O)O)C)C)C)O)O)C)O)CO)CO)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O
44307255,C1=CC(=CC=C1C2=C(C=C(N2)C3=C(C(=NC(=C3F)N)N)F)C4=CC=NC=C4)F
44327884,C1C2=C(C=C(C=C2)F)C3=C(S1)C(=NN3C4=CC=C(C=C4)S(=O)(=O)N)C(F)(F)F
44394264,C1=CC(=CC=C1C2=C(C=CC(=C2F)F)C3=CC=C(C=C3)S(=O)(=O)N)F
10833677,COC1=C(C=C(C=C1)N2C(=COC2=O)C3=CC=C(C=C3)S(=O)(=O)N)Cl
15524017,C1C(=C(C(=O)O1)C2=CC=C(C=C2)F)C3=CC=C(C=C3)S(=O)(=O)N
10339513,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2C(=O)N=C(S2)N(C)OC
10159879,COC1=C(C=C(C=C1)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)Cl
10407440,COC1=C(C=C(C=C1)C2=C(N=CN2C3=CC=C(C=C3)S(=O)(=O)C)Cl)F
10860016,CN1CC(=C(O1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)C
11097158,CN1CC(=C(O1)C2=CC=CC=C2)C3=CC=C(C=C3)F
10001441,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)N(C2)C3=CC=C(C=C3)F)C4=CC=CC=C4
49799267,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)C)OC9C(C(C(CO9)O)O)OC1C(C(C(C(O1)C)O)OC1C(C(C(CO1)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC1C(C(C(C(O1)COC1C(C(C(C(O1)C)O)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)OC(=O)C=CC1=CC(=C(C=C1)OC)O)O)O)O)O)O)C)(C)C)O)O)O)CO)O)O)O
21596130,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=C(C=C3)O)O
44393845,CC1=C(C2=C(N1)C=C(C=C2)S(=O)(=O)C)OC3=CC=C(C=C3)OC
44326892,CS(=O)(=O)C1=CC=C(C=C1)C2=C(N=CC(=C2)Cl)C3=CN=C(C=C3)C4CC4
44365712,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)NC(C)C(=O)O)Cl
11178642,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NCCCO[N+](=O)[O-]
44393852,CC1=C(C2=C(N1)C=CC=C2S(=O)(=O)C)OC3=CC=C(C=C3)OC
44386627,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)OC)C#CC(C)N(C(=O)C4=CN=CC=C4)O
11269100,CS(=O)(=O)C1=CC=C(C=C1)C2=C(SC(=C2)N)C3=CC=C(C=C3)F.Cl
46906687,COC1=CC2=C(C=C1)N(C3=C2CNCC3)C(=O)C4=CC=CC=C4.Cl
10177578,CS(=O)(=O)C1=CC=C(C=C1)C2=C(CC3(C2)CC3)C4=CC(=C(C=C4)F)Cl
15461760,CCC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)OC)C#CC(C)N(C(=O)CCl)O
44286540,CS(=O)(=O)NC1=C(C=C2C(=C1)CCC2=O)SC3=C(C=CC=N3)Cl
9801204,C1=CC(=CC(=C1)Cl)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
15345555,C1C2=C(C3=CC=CC=C3O1)N(N=C2C(F)(F)F)C4=CC=C(C=C4)S(=O)(=O)N
44475845,CS(=O)(=O)NC1=C(C=NC=C1)NC2=CC(=CC=C2)Cl
9821264,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)CC2)C3=CC(=CC(=C3)Cl)Cl
10763435,CC1=C(N(C(=O)O1)C2=CC(=C(C=C2)Cl)Cl)C3=CC=C(C=C3)S(=O)(=O)N
9837706,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)N
11689398,C1=CC(=O)C=CC1=C2NC(=CN2C3=CC=C(C=C3)O)C4=C(C=C(C=C4)O)Cl
11509845,C1=CC(=CC=C1N2C=C(NC2=C3C=CC(=O)C=C3Cl)C4=C(C=C(C=C4)O)Cl)O
9954883,COC1=CC=C(C=C1)C2=NN(C(=C2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)S(=O)(=O)N
44371430,CS(=O)(=O)C1=CC=C(C=C1)C2=C(N3C(=NC(=N3)C(F)(F)F)S2)C4=CC(=CC=C4)F
44473651,CS(=O)(=O)NC1=C(C=NC=C1)NC2CCCC2
44402559,CC1(C(=C(C(=O)O1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)S(=O)(=O)C)[O-].[Na+]
10502827,COC1=C(C=CC(=C1)C2=NC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F)Cl
9905875,CCC1(C(=C(C(=O)O1)OC(C)C)C2=CC=C(C=C2)S(=O)(=O)C)C
44395142,CCOC1=CC=C(C=C1)C2=NN3C(=C2C4=CC=C(C=C4)S(=O)(=O)N)C=CC(=N3)SC
13970999,C1CN2C(C3=C1C4=CC=CC=C4N3)NC5=CC=CC=C5C2=O
10669397,C1=CC(=CC=C1C2=C(C=NN2C3=CC=C(C=C3)S(=O)(=O)N)Br)Cl
44293967,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)N(C2)C3=CC=C(C=C3)C(F)(F)F)C4=CC=C(C=C4)F
5281767,COC1=C(C=CC(=C1)C=CC(=CC(=O)C=CC2=CC(=C(C=C2)O)OC)O)O
49799226,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC(=O)C45CCC(CC4C6=CCC7C8(CCC(C(C8CCC7(C6(CC5)C)C)(C)CO)OC9C(C(C(CO9)O)O)OC1C(C(C(C(O1)C)O)OC1C(C(C(CO1)OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)CO)O)OC(=O)C=CC1=CC(=C(C=C1)OC)O)O)O)O)O)O)O)C)(C)C)O)O)O)CO)O)O)O
10525659,C1=CC(=CC=C1C2=C(C(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(=O)N)Cl)Cl
